indicator_id,조사연도,주기,조사명,학교급,대분류코드,대분류,소주제코드,소주제,응답주체,지표명,통계유형,시계열비교가능,응답수,결측수,평균,표준편차,중앙값,백분위25,백분위75,절사평균,환산100,상위2선지비율,긍정응답률
TR_COLLAB_01,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 1)학부모에게 나의 수업공개,likert,Y,5189,0,2.6387,1.1058,3.0,2.0,3.0,,32.77,6.86,
TR_COLLAB_01,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 1)학부모에게 나의 수업공개,likert,Y,2800,0,2.1971,0.7611,2.0,2.0,3.0,,23.94,1.39,
TR_COLLAB_02,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 2)동료교사에게 나의 수업공개,likert,Y,5189,0,2.4951,1.0455,2.0,2.0,3.0,,29.9,5.51,
TR_COLLAB_02,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 2)동료교사에게 나의 수업공개,likert,Y,2800,0,2.3371,0.9123,2.0,2.0,3.0,,26.74,3.18,
TR_COLLAB_03,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 3)동료교사의 수업 참관,likert,Y,5189,0,3.1565,1.4114,3.0,2.0,4.0,,43.13,17.9,
TR_COLLAB_03,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 3)동료교사의 수업 참관,likert,Y,2800,0,3.155,1.2525,3.0,2.0,4.0,,43.1,14.5,
TR_COLLAB_04,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 4)교내 교과 협의회 활동,likert,Y,5189,0,4.7529,1.5915,6.0,3.0,6.0,,75.06,65.25,
TR_COLLAB_04,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 4)교내 교과 협의회 활동,likert,Y,2800,0,4.6364,1.6768,6.0,3.0,6.0,,72.73,62.96,
TR_COLLAB_05,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 5)교육청 차원의 교과교육연구회 활동,likert,Y,5189,0,2.1663,1.6689,1.0,1.0,3.0,,23.33,13.3,
TR_COLLAB_05,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 5)교육청 차원의 교과교육연구회 활동,likert,Y,2800,0,2.0339,1.6878,1.0,1.0,3.0,,20.68,13.29,
TR_COLLAB_06,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 6)교사들의 학교 안 전문적 학습 활동,likert,Y,5189,0,5.5045,1.2111,6.0,6.0,6.0,,90.09,86.28,
TR_COLLAB_06,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 6)교사들의 학교 안 전문적 학습 활동,likert,Y,2800,0,5.3593,1.4196,6.0,6.0,6.0,,87.19,83.04,
TR_COLLAB_07,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 7)교사들의 학교 밖 전문적 학습 활동,likert,Y,5189,0,2.3191,1.8459,1.0,1.0,3.0,,26.38,18.02,
TR_COLLAB_07,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,협력을 통한 수업개선활동 - 7)교사들의 학교 밖 전문적 학습 활동,likert,Y,2800,0,2.2371,1.8111,1.0,1.0,3.0,,24.74,16.89,
TR_PLC_01,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,전문적 학습공동체 - 1)우리 학교는 학습공동체를 통해 처한 공동의 문제를 해결하려고 한다,likert,Y,5189,0,4.2079,0.7967,4.0,4.0,5.0,,80.2,85.12,
TR_PLC_01,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,전문적 학습공동체 - 1)우리 학교는 학습공동체를 통해 처한 공동의 문제를 해결하려고 한다,likert,Y,2800,0,3.9925,0.8484,4.0,4.0,5.0,,74.81,76.25,
TR_PLC_02,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,전문적 학습공동체 - 2)우리 학교 선생님들은 협력하여 교육과정을 재구성하거나 공동 수업안을 개발한다,likert,Y,5189,0,4.079,0.8526,4.0,4.0,5.0,,76.98,78.82,
TR_PLC_02,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,전문적 학습공동체 - 2)우리 학교 선생님들은 협력하여 교육과정을 재구성하거나 공동 수업안을 개발한다,likert,Y,2800,0,3.9364,0.8361,4.0,3.0,5.0,,73.41,73.21,
TR_PLC_03,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,"전문적 학습공동체 - 3)교육과정 세미나, 교수학습활동 워크숍, 교사 학급경영 발표회 등 협력적 연구 활동을 운영한다",likert,Y,5189,0,4.0426,0.8696,4.0,4.0,5.0,,76.06,76.82,
TR_PLC_03,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,"전문적 학습공동체 - 3)교육과정 세미나, 교수학습활동 워크숍, 교사 학급경영 발표회 등 협력적 연구 활동을 운영한다",likert,Y,2800,0,3.8718,0.8631,4.0,3.0,4.0,,71.79,69.21,
TR_PLC_04,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,전문적 학습공동체 - 4)우리 학교는 학습하는 조직이다.,likert,Y,5189,0,4.0114,0.866,4.0,4.0,5.0,,75.28,75.7,
TR_PLC_04,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,전문적 학습공동체 - 4)우리 학교는 학습하는 조직이다.,likert,Y,2800,0,3.8925,0.8412,4.0,3.0,4.0,,72.31,71.21,
TR_TALK_01,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 1)수업 및 평가,likert,Y,5189,0,2.9069,1.5366,3.0,2.0,4.0,,38.14,17.5,
TR_TALK_01,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 1)수업 및 평가,likert,Y,2800,0,2.9696,1.5077,3.0,2.0,4.0,,39.39,16.96,
TR_TALK_02,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 2)진학·진로 지도,likert,Y,5189,0,2.9405,1.5823,3.0,2.0,4.0,,38.81,18.87,
TR_TALK_02,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 2)진학·진로 지도,likert,Y,2800,0,2.7039,1.542,2.0,1.0,4.0,,34.08,14.86,
TR_TALK_03,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 3)학교 행정업무,likert,Y,5189,0,3.5787,1.6485,3.0,2.0,5.0,,51.57,31.41,
TR_TALK_03,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 3)학교 행정업무,likert,Y,2800,0,3.4682,1.6146,3.0,2.0,5.0,,49.36,28.0,
TR_TALK_04,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 4)학생 생활지도 및 상담,likert,조건부,5189,0,3.4768,1.5743,3.0,2.0,5.0,,49.54,27.69,
TR_TALK_04,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1102,동료 협력,교사,동료교사와의 대화(주제와 시간) - 4)학생 생활지도 및 상담,likert,조건부,2800,0,3.7289,1.5831,4.0,2.0,5.0,,54.58,33.46,
TR_TRAIN_01,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,likert,Y,5189,0,2.9,1.385,3.0,2.0,4.0,,38.0,14.84,
TR_TRAIN_01,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 1)교수학습 및 평가,likert,Y,2800,0,3.2579,1.5451,3.0,2.0,4.0,,45.16,22.5,
TR_TRAIN_02,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,likert,조건부,5189,0,2.318,1.1989,2.0,2.0,3.0,,26.36,7.13,
TR_TRAIN_02,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 2)교육정보화 및 에듀테크 활용,likert,조건부,2800,0,2.8646,1.1584,3.0,2.0,3.0,,37.29,9.25,
TR_TRAIN_03,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)자기계발,excluded,N,5189,0,2.6205,1.3536,2.0,2.0,3.0,,,,
TR_TRAIN_04,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,likert,Y,5189,0,2.0551,1.1569,2.0,1.0,2.0,,21.1,5.42,
TR_TRAIN_04,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 3)진로 및 진학 지도,likert,Y,2800,0,2.1493,1.115,2.0,1.0,3.0,,22.99,5.0,
TR_TRAIN_05,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,likert,Y,5189,0,2.0133,1.1412,2.0,1.0,2.0,,20.27,5.2,
TR_TRAIN_05,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 4)교육과정 및 교육정책,likert,Y,2800,0,2.2314,1.0186,2.0,2.0,3.0,,24.63,4.07,
TR_TRAIN_06,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,likert,Y,5189,0,2.1274,1.1595,2.0,1.0,2.0,,22.55,5.92,
TR_TRAIN_06,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 5)상담 및 학급경영,likert,Y,2800,0,2.1879,1.1261,2.0,1.0,3.0,,23.76,5.54,
TR_TRAIN_07,2021,1주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 6)학교폭력예방 교육 및 성교육,likert,Y,5189,0,2.5146,0.9798,2.0,2.0,3.0,,30.29,5.84,
TR_TRAIN_07,2025,2주기,경기학교교육실태조사,중학교,C11,교사 전문성,S1103,교사 연수,교사,교사 연수 항목 및 수강 시간 - 6)학교폭력예방 교육 및 성교육,likert,Y,2800,0,2.4871,0.8836,2.0,2.0,3.0,,29.74,4.25,
TR_LEADER_01,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1201,학교장 리더십,교사,"학교장의 리더십(구:학교장의 변혁적 리더십) - 1)교장선생님은 학교발전에 대해 분명한 계획을 가지고, 교사 및 학부모와 학교 교육목표를 공유한다",likert,Y,5189,0,4.1087,0.8849,4.0,4.0,5.0,,77.72,79.11,
TR_LEADER_01,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1201,학교장 리더십,교사,"학교장의 리더십(구:학교장의 변혁적 리더십) - 1)교장선생님은 학교발전에 대해 분명한 계획을 가지고, 교사 및 학부모와 학교 교육목표를 공유한다",likert,Y,2800,0,4.0293,0.9255,4.0,4.0,5.0,,75.73,77.11,
TR_LEADER_02,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1201,학교장 리더십,교사,학교장의 리더십(구:학교장의 변혁적 리더십) - 2)교장선생님은 학교목표의 설정과 학교 자체 평가 과정에 교사를 참여시킨다,likert,Y,5189,0,4.0759,0.928,4.0,4.0,5.0,,76.9,77.78,
TR_LEADER_02,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1201,학교장 리더십,교사,학교장의 리더십(구:학교장의 변혁적 리더십) - 2)교장선생님은 학교목표의 설정과 학교 자체 평가 과정에 교사를 참여시킨다,likert,Y,2800,0,3.9743,0.976,4.0,3.0,5.0,,74.36,74.79,
TR_LEADER_03,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1201,학교장 리더십,교사,"학교장의 리더십(구:학교장의 변혁적 리더십) - 3)교장선생님은 학교혁신과 발전에 대해서 교사와 학부모, 학생에게 조언을 구한다",likert,Y,5189,0,4.0451,0.9497,4.0,4.0,5.0,,76.13,76.24,
TR_LEADER_03,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1201,학교장 리더십,교사,"학교장의 리더십(구:학교장의 변혁적 리더십) - 3)교장선생님은 학교혁신과 발전에 대해서 교사와 학부모, 학생에게 조언을 구한다",likert,Y,2800,0,3.8836,1.008,4.0,3.0,5.0,,72.09,71.04,
TR_LEADER_04,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1201,학교장 리더십,교사,학교장의 리더십(구:학교장의 변혁적 리더십) - 4)교장선생님은 교사에게 영향을 줄 수 있는 의사결정에 대해 교사들과 상의한다,likert,Y,5189,0,4.0143,1.0053,4.0,4.0,5.0,,75.36,75.2,
TR_LEADER_04,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1201,학교장 리더십,교사,학교장의 리더십(구:학교장의 변혁적 리더십) - 4)교장선생님은 교사에게 영향을 줄 수 있는 의사결정에 대해 교사들과 상의한다,likert,Y,2800,0,3.8364,1.1004,4.0,3.0,5.0,,70.91,69.75,
TR_SCH_CULTURE_01,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 1)교사 개개인의 실수나 시행착오를 학습의 기회로 삼는 분위기이다,likert,Y,5189,0,3.7726,0.9309,4.0,3.0,4.0,,69.31,68.38,
TR_SCH_CULTURE_01,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 1)교사 개개인의 실수나 시행착오를 학습의 기회로 삼는 분위기이다,likert,Y,2800,0,3.7282,0.9132,4.0,3.0,4.0,,68.21,66.18,
TR_SCH_CULTURE_02,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 2)직위나 경력에 관계없이 교사들이 참신한 아이디어를 내도록 서로 격려한다,likert,Y,5189,0,3.9408,0.9415,4.0,3.0,5.0,,73.52,74.29,
TR_SCH_CULTURE_02,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 2)직위나 경력에 관계없이 교사들이 참신한 아이디어를 내도록 서로 격려한다,likert,Y,2800,0,3.8786,0.9407,4.0,3.0,5.0,,71.96,71.96,
TR_SCH_CULTURE_03,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 3)교장선생님의 학교경영에 대해 구성원이 자유롭게 의견을 제시한다,likert,Y,5189,0,3.7707,1.0361,4.0,3.0,5.0,,69.27,65.99,
TR_SCH_CULTURE_03,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 3)교장선생님의 학교경영에 대해 구성원이 자유롭게 의견을 제시한다,likert,Y,2800,0,3.6171,1.1121,4.0,3.0,4.0,,65.43,60.43,
TR_SCH_CULTURE_04,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 4)교사들의 아이디어가 학교 운영에 적극적으로 반영된다,likert,Y,5189,0,3.8096,0.9789,4.0,3.0,5.0,,70.24,66.93,
TR_SCH_CULTURE_04,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 4)교사들의 아이디어가 학교 운영에 적극적으로 반영된다,likert,Y,2800,0,3.6821,1.0075,4.0,3.0,4.0,,67.05,62.07,
TR_SCH_CULTURE_05,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 5)환경 변화에 대응하여 학교를 개선하기 위해 교사들이 능동적으로 노력한다,likert,Y,5189,0,3.9484,0.8966,4.0,3.0,5.0,,73.71,73.89,
TR_SCH_CULTURE_05,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 5)환경 변화에 대응하여 학교를 개선하기 위해 교사들이 능동적으로 노력한다,likert,Y,2800,0,3.8889,0.8951,4.0,3.0,5.0,,72.22,71.04,
TR_SCH_CULTURE_06,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 6)지역사회와의 연계를 강화하기 위하여 노력한다,likert,Y,5189,0,3.7051,0.9233,4.0,3.0,4.0,,67.63,60.67,
TR_SCH_CULTURE_06,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1202,민주적 학교문화,교사,혁신적·민주적 학교 문화 - 6)지역사회와의 연계를 강화하기 위하여 노력한다,likert,Y,2800,0,3.5675,0.9024,4.0,3.0,4.0,,64.19,54.36,
TR_COMMUNITY_01,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1203,지역사회 연계,교사,지역사회와의 연계 - 1)우리 학교는 학교와 학부모 혹은 지역사회기관과의 연계협력을 중요하게 생각한다,likert,Y,5189,0,3.9946,0.7927,4.0,4.0,5.0,,74.87,75.24,
TR_COMMUNITY_01,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1203,지역사회 연계,교사,지역사회와의 연계 - 1)우리 학교는 학교와 학부모 혹은 지역사회기관과의 연계협력을 중요하게 생각한다,likert,Y,2800,0,3.86,0.791,4.0,3.0,4.0,,71.5,69.68,
TR_COMMUNITY_02,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1203,지역사회 연계,교사,지역사회와의 연계 - 2)우리 학교는 학부모나 지역사회기관으로부터 학교 교육활동에 대한 다양한 도움을 받고 있다,likert,Y,5189,0,3.8757,0.8361,4.0,3.0,4.0,,71.89,68.41,
TR_COMMUNITY_02,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1203,지역사회 연계,교사,지역사회와의 연계 - 2)우리 학교는 학부모나 지역사회기관으로부터 학교 교육활동에 대한 다양한 도움을 받고 있다,likert,Y,2800,0,3.7586,0.8245,4.0,3.0,4.0,,68.96,64.11,
TR_COMMUNITY_03,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1203,지역사회 연계,교사,지역사회와의 연계 - 3)우리 학교는 지역사회에 도움을 준다,likert,Y,5189,0,3.8927,0.8054,4.0,3.0,4.0,,72.32,68.86,
TR_COMMUNITY_03,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1203,지역사회 연계,교사,지역사회와의 연계 - 3)우리 학교는 지역사회에 도움을 준다,likert,Y,2800,0,3.8089,0.8219,4.0,3.0,4.0,,70.22,65.39,
TR_COMMUNITY_04,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1203,지역사회 연계,교사,지역사회와의 연계 - 4)우리 학교는 학부모나 지역사회기관과 연계하여 진행하고 있는 프로그램에 학생들이 적극적으로 참여한다,likert,Y,5189,0,3.8416,0.8433,4.0,3.0,4.0,,71.04,66.08,
TR_COMMUNITY_04,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1203,지역사회 연계,교사,지역사회와의 연계 - 4)우리 학교는 학부모나 지역사회기관과 연계하여 진행하고 있는 프로그램에 학생들이 적극적으로 참여한다,likert,Y,2800,0,3.7661,0.8587,4.0,3.0,4.0,,69.15,63.29,
TR_COMMUNITY_05,2021,1주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1203,지역사회 연계,교사,지역사회와의 연계 - 5)우리 학교는 학생들을 지원하기 위해 학부모나 지역사회기관과 협의회나 모임을 적극적으로 개최한다,likert,Y,5189,0,3.7782,0.8639,4.0,3.0,4.0,,69.45,61.9,
TR_COMMUNITY_05,2025,2주기,경기학교교육실태조사,중학교,C12,학교풍토·리더십,S1203,지역사회 연계,교사,지역사회와의 연계 - 5)우리 학교는 학생들을 지원하기 위해 학부모나 지역사회기관과 협의회나 모임을 적극적으로 개최한다,likert,Y,2800,0,3.5832,0.8745,4.0,3.0,4.0,,64.58,53.11,
